UID,Embed_X,Embed_Y,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Mobile_Available,Email_Available,Segment_Risk_Score,Action_Tier,Anomaly Label,Cluster,Recovery Strategy
456534349,2.4595573,2.7835958,2017-09-02,3161.0,2024-12-24,Letter,N,N,Resident,N,22.0,N,N,Y,2023-06-11,F,Private Renter,Resident,4.0,539.0,N,Y,2025-02-05,Zone 1 - Agreement,0,0,239.04,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
999066113,2.6292272,1.8797439,2009-08-13,3221.0,2023-07-03,Email,N,Y,Resident,N,15.0,N,Y,Y,2023-05-01,A,Social Renter,Resident,5.0,260.0,Y,Y,2024-02-08,Zone 1 - Agreement,0,1,241.21,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
852494370,2.5846128,3.0110931,2011-03-27,3142.0,2025-03-07,Phone,N,N,Resident,N,26.0,N,N,N,2023-09-29,E,Owner,Resident,4.0,474.0,Y,Y,2025-01-22,Zone 1 - Agreement,0,0,241.35,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
514224829,2.8122652,3.021802,2006-12-04,3947.0,2023-08-11,Phone,N,N,Resident,N,28.0,N,Y,N,2023-05-26,,Private Renter,Resident,6.0,498.0,Y,N,2024-02-06,Zone 1 - Agreement,0,0,245.0,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
316053565,2.812745,2.9399571,2012-09-09,3946.0,2024-07-29,Phone,N,N,Resident,N,23.0,N,N,Y,2023-08-21,F,Social Renter,Resident,1.0,547.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,245.09,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
831593760,2.6905236,2.947458,2012-06-27,3419.0,2023-11-26,Phone,N,N,Resident,N,22.0,N,N,N,2023-08-05,F,Private Renter,Resident,6.0,477.0,Y,Y,2023-04-10,Zone 1 - Agreement,0,0,247.82,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
235919917,2.6631362,2.8329551,2012-03-15,3008.0,2023-10-09,Phone,N,N,Resident,N,19.0,N,N,N,2023-11-06,F,Social Renter,Resident,8.0,457.0,Y,N,2019-12-11,Zone 1 - Agreement,0,0,248.71,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
634929326,2.75198,2.9647157,1998-12-01,3058.0,,Letter,N,N,Resident,N,28.0,N,N,N,2023-07-31,F,Private Renter,Resident,1.0,362.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,249.71,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
915535571,2.94939,2.1529434,2007-06-11,4120.0,2019-04-29,Email,N,Y,Resident,N,14.0,N,N,N,2021-08-12,F,Social Renter,Resident,8.0,269.0,N,Y,2022-10-07,Zone 1 - Agreement,0,1,250.3,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
222122817,2.9773839,2.1556964,2008-10-20,4046.0,2020-02-28,Email,N,Y,Resident,N,14.0,N,N,N,2021-10-03,E,Private Renter,Resident,4.0,237.0,Y,Y,2025-04-01,Zone 1 - Agreement,0,1,252.76,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
211904295,2.8611734,3.0479765,2006-02-26,3332.0,2023-07-03,Letter,N,N,Resident,N,27.0,N,N,N,2023-04-19,D,Private Renter,Resident,1.0,364.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,253.25,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
551085390,2.9040554,3.0846803,2017-12-31,3560.0,2023-11-08,Phone,N,N,Resident,N,26.0,N,Y,N,2023-03-06,E,Private Renter,Resident,3.0,389.0,Y,Y,2025-03-10,Zone 1 - Agreement,0,0,254.03,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
734796782,2.3877594,2.6192129,1995-02-27,2542.0,2025-03-17,Phone,N,N,Deceased,N,0.0,Y,Y,Y,2025-02-10,D,Social Renter,Resident,5.0,532.0,Y,Y,2023-09-26,Zone 3 - Only dp3 says Resident,0,0,255.55,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
327170018,2.9990153,3.059574,2017-11-03,3615.0,2023-04-08,Letter,N,N,Resident,N,24.0,N,N,N,2024-02-11,C,Social Renter,Resident,6.0,394.0,N,Y,2023-03-14,Zone 1 - Agreement,0,0,256.08,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
540802514,2.9339988,3.130907,2008-02-25,3945.0,2025-04-06,Phone,N,N,Resident,N,20.0,N,N,N,2023-11-13,E,Private Renter,Resident,7.0,465.0,N,Y,2022-12-08,Zone 1 - Agreement,0,0,256.28,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
347070350,3.0978713,2.9246495,2015-09-29,3994.0,2024-07-29,Letter,N,N,Forwarding Address,N,27.0,N,N,N,2024-01-15,F,Social Renter,Forwarding Address,6.0,395.0,N,Y,2023-10-06,Zone 4 - Neither says Resident,0,0,256.77,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
584203193,3.001335,3.076238,2002-08-28,3758.0,2023-10-15,Letter,N,N,Resident,N,20.0,N,N,N,2023-03-16,,Social Renter,Resident,1.0,432.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,257.71,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
835239506,2.9502656,2.9449039,2001-08-13,3584.0,2024-04-24,Phone,N,N,Resident,N,22.0,N,Y,N,2023-07-24,F,Social Renter,Forwarding Address,6.0,379.0,Y,Y,2022-12-18,Zone 2 - Only dp1 says Resident,0,0,259.27,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
712803721,2.840914,3.0720434,2008-02-28,3351.0,2025-02-05,Phone,N,N,Resident,N,15.0,N,N,Y,2023-02-12,E,Private Renter,Resident,3.0,415.0,Y,Y,2025-07-16,Zone 1 - Agreement,0,0,260.34,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
815396619,3.050898,3.1119242,1996-04-03,3663.0,2024-07-11,Letter,N,N,Resident,N,19.0,N,N,N,2023-10-03,F,Social Renter,Resident,1.0,394.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,261.56,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
239948135,3.0539086,3.0867107,2018-03-04,3179.0,2024-12-06,Letter,N,N,Resident,N,25.0,N,N,N,2023-05-04,E,Social Renter,Resident,1.0,284.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,261.72,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
152472190,2.9079206,3.0125928,2010-07-28,3083.0,2023-04-03,Phone,N,N,Resident,N,16.0,N,N,Y,2023-11-29,E,Social Renter,Resident,3.0,364.0,Y,Y,2025-06-17,Zone 1 - Agreement,0,0,261.76,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
906910453,2.8896606,3.098121,2010-01-03,3278.0,2025-01-16,Letter,N,N,Resident,N,17.0,N,Y,Y,2023-06-20,B,Private Renter,Resident,6.0,372.0,Y,Y,2023-06-23,Zone 1 - Agreement,0,0,261.91,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
716310605,3.0570123,3.3451667,1997-11-19,3436.0,2023-06-08,Phone,N,N,Resident,N,25.0,N,N,N,2023-07-11,F,Owner,Resident,8.0,307.0,N,Y,2022-04-04,Zone 1 - Agreement,0,0,261.99,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
957753922,2.948682,3.0435755,2006-01-26,3247.0,2023-11-27,Phone,N,N,Resident,N,16.0,N,N,N,2023-04-24,F,Social Renter,Resident,3.0,375.0,Y,Y,2025-03-10,Zone 1 - Agreement,0,0,262.3,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
701827595,3.1365485,3.1362548,2004-04-19,3291.0,2023-08-28,Phone,N,N,Resident,N,28.0,N,N,N,2024-01-17,F,Social Renter,Resident,8.0,256.0,Y,N,2020-08-16,Zone 1 - Agreement,0,0,262.64,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
202312981,2.9622667,3.0398436,2015-02-21,3036.0,2024-12-11,Letter,N,N,Resident,N,19.0,N,N,N,2023-11-03,B,Social Renter,Resident,1.0,320.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,262.69,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
278236549,3.2114437,3.2120976,2017-03-05,3776.0,2023-06-27,Phone,N,N,Resident,N,23.0,N,N,Y,2024-02-07,E,Social Renter,Resident,1.0,326.0,N,Y,2025-10-03,Zone 1 - Agreement,0,0,265.49,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
523984082,3.1609519,3.1758952,2004-06-06,3337.0,,Phone,N,N,Resident,N,21.0,N,Y,N,2023-12-04,E,Social Renter,Resident,2.0,275.0,Y,Y,2025-09-28,Zone 1 - Agreement,0,0,268.2,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
625034800,3.1156166,3.4069247,1995-10-21,3397.0,,Letter,N,N,Resident,N,18.0,N,N,N,2024-02-25,D,Owner,Resident,6.0,294.0,Y,Y,2021-09-08,Zone 1 - Agreement,0,0,269.9,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
509256103,3.194691,3.2190542,2003-05-23,3576.0,2024-12-09,Phone,N,N,Resident,N,16.0,N,N,N,2023-05-08,E,Social Renter,Resident,7.0,319.0,Y,N,2020-12-20,Zone 1 - Agreement,0,0,271.19,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
152128816,3.1261747,3.2691174,2012-11-06,3365.0,2024-10-17,Letter,N,N,Resident,N,15.0,N,Y,Y,2023-03-20,E,Private Renter,Resident,1.0,282.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,273.78,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
153693439,3.2903676,3.3882234,2016-10-17,3879.0,,Phone,N,N,Resident,N,16.0,N,Y,N,2023-06-03,E,Private Renter,Resident,2.0,296.0,Y,Y,2025-09-22,Zone 1 - Agreement,0,0,276.52,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
281669130,3.3507032,3.3317275,2000-05-10,3684.0,2025-02-21,Letter,N,N,Resident,N,15.0,N,Y,Y,2023-11-08,D,Social Renter,Resident,5.0,268.0,Y,Y,2024-06-02,Zone 1 - Agreement,0,0,278.37,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
680261899,3.1179826,3.0869493,1997-01-29,2930.0,2025-01-10,Phone,N,N,Resident,Y,10.0,N,N,N,2024-08-23,D,Social Renter,Forwarding Address,4.0,216.0,Y,Y,2024-11-27,Zone 2 - Only dp1 says Resident,0,0,281.03,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
755165644,3.7021544,3.5856872,2018-01-26,4522.0,2023-04-06,Letter,N,N,Resident,N,16.0,N,N,N,2020-12-19,F,Social Renter,Resident,3.0,253.0,Y,Y,2025-05-21,Zone 1 - Agreement,0,0,287.25,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
666201152,3.2721004,3.3839319,1999-06-14,2913.0,2025-03-21,Phone,N,N,Resident,Y,8.0,N,N,N,2024-09-10,F,Private Renter,Resident,7.0,151.0,N,Y,2020-10-21,Zone 1 - Agreement,0,0,289.36,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
851288038,3.4813712,3.4394007,2018-02-23,3246.0,2023-10-01,Phone,N,N,Resident,Y,7.0,N,Y,N,2023-08-25,F,Social Renter,Resident,4.0,150.0,Y,Y,2025-01-11,Zone 1 - Agreement,0,0,293.79,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
558350373,3.5879266,3.5443368,1997-08-15,4147.0,,Letter,N,N,Resident,Y,2.0,N,N,N,2020-08-16,A,Social Renter,Resident,7.0,282.0,Y,N,2021-03-15,Zone 1 - Agreement,0,0,294.6,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
151114404,3.6747608,3.5934582,2009-05-01,4249.0,2025-03-01,Letter,N,N,Resident,Y,6.0,N,Y,N,2021-12-14,,Social Renter,Resident,5.0,247.0,Y,Y,2024-02-02,Zone 1 - Agreement,0,0,295.12,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
791815758,4.0090427,3.8262525,2001-05-04,5002.0,2020-07-21,Letter,N,N,Resident,N,19.0,N,N,N,2020-11-24,F,Social Renter,Resident,7.0,179.0,Y,Y,2021-06-16,Zone 1 - Agreement,0,0,296.45,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
987532158,3.7910678,3.6681147,2010-10-04,4469.0,2019-05-26,Letter,N,N,Resident,Y,9.0,N,Y,Y,2022-12-21,F,Social Renter,Resident,7.0,223.0,N,Y,2021-05-30,Zone 1 - Agreement,0,0,296.72,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
315926340,3.8201504,3.7579908,2018-06-26,4121.0,2022-09-28,Letter,N,N,Resident,N,16.0,N,N,N,2020-11-15,,Private Renter,Resident,8.0,89.0,Y,N,2022-07-10,Zone 1 - Agreement,0,0,299.64,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
537279802,3.7311807,3.6136725,2003-07-23,3716.0,2023-04-07,Letter,N,N,Resident,Y,9.0,N,N,N,2023-05-04,D,Social Renter,Resident,8.0,112.0,Y,Y,2023-04-16,Zone 1 - Agreement,0,0,300.29,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
397910633,3.8496313,3.7203393,2016-02-20,4606.0,2023-07-27,Letter,N,N,Resident,Y,6.0,N,N,N,2019-05-21,F,Social Renter,Resident,3.0,230.0,Y,Y,2025-04-06,Zone 1 - Agreement,0,0,300.39,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
904815710,3.7922938,3.7881413,1996-07-14,4790.0,2019-11-08,Letter,N,N,Resident,N,4.0,N,Y,Y,2019-08-17,F,Private Renter,Resident,1.0,264.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,300.83,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
858828192,3.7500865,3.7446656,2018-01-30,4327.0,2025-01-05,Letter,N,N,Resident,Y,6.0,N,N,N,2019-09-28,F,Private Renter,Resident,2.0,192.0,Y,Y,2025-09-23,Zone 1 - Agreement,0,0,301.4,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
548640729,4.0121183,3.8406382,1998-11-06,5256.0,2020-08-24,Letter,N,N,Resident,Y,7.0,N,Y,N,2020-10-11,E,Social Renter,Resident,7.0,270.0,Y,Y,2020-10-04,Zone 1 - Agreement,0,0,301.89,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
876280536,3.7980425,3.7865567,2012-05-04,4291.0,2024-08-05,Letter,N,N,Resident,Y,3.0,N,N,N,2020-08-24,,Private Renter,Resident,8.0,172.0,Y,Y,2020-09-22,Zone 1 - Agreement,0,0,306.04,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
577758674,3.966642,3.7949018,2008-07-23,4432.0,2021-07-15,Letter,N,N,Resident,Y,7.0,N,N,N,2020-02-22,E,Social Renter,Resident,2.0,139.0,Y,Y,2025-10-02,Zone 1 - Agreement,0,0,306.75,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
134848953,3.949119,3.784874,2004-05-15,4370.0,,Letter,N,N,Resident,Y,6.0,N,N,N,2019-03-08,,Social Renter,Resident,6.0,139.0,Y,Y,2024-01-16,Zone 1 - Agreement,0,0,307.13,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
717419609,3.8363795,3.6877196,1998-11-27,3439.0,2025-01-04,Phone,N,N,Resident,Y,7.0,N,N,N,2023-06-03,E,Social Renter,Resident,9.0,17.0,Y,N,2021-07-07,Zone 1 - Agreement,0,0,309.02,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
869451307,3.9303212,3.8302574,2006-01-18,4500.0,2025-02-11,Letter,N,N,Resident,N,11.0,N,N,N,2021-12-31,,,Resident,6.0,82.0,Y,Y,2022-11-12,Zone 1 - Agreement,0,0,309.13,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
356089749,3.9428043,3.7988172,1998-03-12,4338.0,2024-11-02,Letter,N,N,Resident,N,0.0,N,N,N,2022-08-13,E,Social Renter,Resident,6.0,155.0,Y,Y,2023-12-29,Zone 1 - Agreement,0,0,311.21,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
683040413,4.12429,3.993727,2012-11-23,4524.0,2019-09-13,Letter,N,N,Resident,Y,10.0,N,N,Y,2021-01-31,E,Private Renter,Resident,1.0,38.0,Y,N,2025-10-03,Zone 1 - Agreement,0,0,314.77,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
458062255,4.059867,4.106778,2001-09-03,4186.0,2022-08-22,Letter,N,N,Resident,Y,7.0,N,N,N,2022-01-27,D,Owner,Resident,4.0,26.0,Y,Y,2024-11-10,Zone 1 - Agreement,0,0,315.59,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
976000380,4.1433043,3.9419641,2012-06-13,4794.0,2019-06-30,Letter,N,N,Resident,Y,1.0,N,Y,N,2020-08-18,E,Social Renter,Resident,5.0,141.0,Y,N,2023-11-19,Zone 1 - Agreement,0,0,316.17,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
935102197,4.190194,3.9773047,2008-03-26,4915.0,2019-08-08,Letter,N,N,Resident,N,3.0,N,N,N,2021-12-14,E,Social Renter,Resident,2.0,133.0,Y,Y,2025-09-18,Zone 1 - Agreement,0,0,316.18,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
460467984,4.1220694,4.001763,1996-02-11,4532.0,,Letter,N,N,Resident,Y,7.0,N,N,N,2021-06-09,E,Private Renter,Resident,1.0,50.0,N,N,2025-10-03,Zone 1 - Agreement,0,0,316.65,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
484550850,4.163395,3.9479926,2014-05-19,4243.0,2020-02-26,Letter,N,N,Resident,Y,2.0,N,N,N,2020-08-23,F,Social Renter,Resident,5.0,25.0,Y,Y,2023-10-14,Zone 1 - Agreement,0,0,321.26,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
516195093,4.1699963,4.034154,2018-01-22,4907.0,,Letter,N,N,Resident,Y,1.0,N,N,N,2020-06-20,F,,Resident,1.0,75.0,N,Y,2025-10-03,Zone 1 - Agreement,0,0,323.9,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
547121414,4.5623503,4.319058,2001-04-30,5848.0,2019-07-20,Letter,N,N,Resident,Y,10.0,N,Y,Y,2022-08-17,F,Private Renter,Resident,5.0,75.0,Y,Y,2024-05-08,Zone 1 - Agreement,0,0,324.31,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
970502905,4.5884805,4.3122683,2008-07-31,5744.0,2023-08-04,Letter,N,N,Resident,Y,10.0,N,N,N,2022-03-01,F,Social Renter,Resident,4.0,58.0,N,Y,2024-09-14,Zone 1 - Agreement,0,0,324.97,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
848417976,4.230153,4.01079,2004-03-15,4668.0,,Letter,N,N,Resident,Y,1.0,N,N,N,2019-05-10,F,Private Renter,Forwarding Address,6.0,4.0,Y,N,2024-05-07,Zone 2 - Only dp1 says Resident,0,0,328.61,Tier 3 - High Risk,Anomaly,3,"📧 Email Reminder (Medium Risk, tier-2)"
