UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Segment_Risk_Score,Action_Tier
330942040,2007-05-30,86.0,2025-04-07,SMS,Y,N,Resident,N,99.0,N,Y,N,2025-03-12,A,Owner,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
702164976,1995-07-08,5392.0,2024-03-23,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Forwarding Address,9.0,11.0,Y,N,2019-05-03,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
279967583,2009-09-04,2371.0,2024-12-29,Phone,N,N,Resident,N,51.0,N,Y,Y,2024-12-01,D,Social Renter,Resident,9.0,684.0,N,N,2022-02-01,Zone 1 - Agreement,160.7,Tier 3 – High Risk
411733847,2010-09-04,2109.0,2024-12-31,Phone,N,N,Deceased,N,0.0,Y,Y,N,2024-10-30,E,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
530661137,2007-02-24,2656.0,2024-09-29,Email,N,Y,Unmatched,,,,,,,F,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
299122448,2007-07-27,2329.0,2025-02-22,Email,N,Y,Resident,N,44.0,N,Y,Y,2024-12-28,E,Private Renter,Forwarding Address,3.0,697.0,N,Y,2025-08-29,Zone 2 - Only dp1 says Resident,192.1,Tier 3 – High Risk
684659481,2002-06-23,2940.0,2025-02-24,SMS,Y,N,Resident,N,30.0,N,Y,N,2024-11-25,E,Social Renter,Resident,5.0,669.0,Y,Y,2024-05-14,Zone 1 - Agreement,212.6,Tier 3 – High Risk
111349429,2006-08-23,4106.0,2021-05-20,Letter,N,N,Resident,Y,0.0,N,Y,N,2019-05-17,D,Private Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,136.7,Tier 3 – High Risk
942299819,2015-10-12,1124.0,2025-02-27,SMS,Y,N,Resident,N,80.0,N,Y,N,2024-12-12,B,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,81.6,Tier 2 – Medium Risk
757184264,2018-05-29,66.0,,SMS,Y,N,Resident,N,89.0,N,Y,Y,2025-04-09,B,Private Renter,Resident,4.0,950.0,Y,Y,2025-02-23,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
684288496,2009-07-04,217.0,2025-03-05,SMS,Y,N,Resident,N,78.0,N,Y,N,2025-03-11,C,Owner,Resident,5.0,915.0,Y,Y,2024-08-09,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
367179542,2008-03-21,34.0,2025-04-09,SMS,Y,N,Resident,N,92.0,N,Y,Y,2025-03-28,B,Social Renter,Resident,3.0,958.0,Y,Y,2025-04-11,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
311769194,1999-04-11,2974.0,,Email,N,Y,Resident,N,37.0,N,Y,N,2024-12-25,E,Social Renter,Resident,2.0,661.0,Y,Y,2025-09-22,Zone 1 - Agreement,212.6,Tier 3 – High Risk
524953143,2007-06-11,42.0,2025-04-05,SMS,Y,N,Deceased,N,0.0,Y,Y,N,2025-03-13,C,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,97.8,Tier 2 – Medium Risk
331669623,2000-03-08,754.0,2025-02-23,Phone,N,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,99.0,Tier 2 – Medium Risk
836501616,2001-08-11,6.0,2025-03-15,Letter,N,N,Resident,N,95.0,N,N,Y,2025-03-30,A,Owner,Resident,9.0,977.0,Y,Y,2019-01-20,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
184171505,2011-08-28,20.0,2025-03-20,SMS,Y,N,Resident,N,87.0,N,N,Y,2025-03-27,A,Owner,Resident,7.0,958.0,Y,Y,2021-07-28,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
483072967,2009-01-06,2636.0,2025-01-06,Phone,N,N,Unmatched,,,,,,,E,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,192.1,Tier 3 – High Risk
523174397,2016-07-24,2487.0,2025-02-07,Letter,N,N,Resident,N,50.0,N,Y,N,2025-02-09,D,Owner,Resident,7.0,625.0,Y,Y,2024-01-28,Zone 1 - Agreement,137.0,Tier 3 – High Risk
554227368,2005-07-29,59.0,2025-04-07,Email,N,Y,Resident,N,95.0,N,N,Y,2025-04-02,A,Owner,Forwarding Address,7.0,960.0,Y,Y,2022-01-16,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
240296075,2003-08-17,2620.0,2024-11-16,Email,N,Y,Unmatched,,,,,,,D,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,160.7,Tier 3 – High Risk
484550850,2014-05-19,4243.0,2020-02-26,Letter,N,N,Resident,Y,2.0,N,N,N,2020-08-23,F,Social Renter,Resident,5.0,25.0,Y,Y,2023-10-14,Zone 1 - Agreement,238.0,Tier 3 – High Risk
648598769,2012-10-27,485.0,2025-04-01,SMS,Y,N,Resident,N,77.0,N,N,Y,2025-03-05,,Owner,Resident,4.0,905.0,Y,Y,2024-10-28,Zone 1 - Agreement,,
337157173,1998-11-25,2680.0,2024-11-02,Phone,N,N,Resident,N,59.0,N,N,N,2024-12-05,F,Owner,Resident,7.0,667.0,Y,N,2022-05-27,Zone 1 - Agreement,171.5,Tier 3 – High Risk
316053565,2012-09-09,3946.0,2024-07-29,Phone,N,N,Resident,N,23.0,N,N,Y,2023-08-21,F,Social Renter,Resident,1.0,547.0,Y,Y,2025-10-03,Zone 1 - Agreement,238.0,Tier 3 – High Risk
674109991,2015-07-24,82.0,2025-04-05,SMS,Y,N,Unmatched,,,,,,,C,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,97.8,Tier 2 – Medium Risk
384917666,1997-06-25,92.0,2025-03-14,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1.0,961.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
946590722,2018-03-01,1248.0,2024-12-18,Email,N,Y,Unmatched,,,,,,,C,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,144.7,Tier 3 – High Risk
572318456,2003-06-01,41.0,2025-04-03,SMS,Y,N,Resident,N,97.0,N,Y,Y,2025-04-02,A,Owner,Forwarding Address,6.0,976.0,Y,Y,2023-01-18,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
563008860,1998-03-31,60.0,2025-03-27,SMS,Y,N,Resident,N,90.0,N,Y,N,2025-03-29,B,Owner,Resident,7.0,974.0,Y,Y,2022-07-01,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
999681890,2011-02-02,74.0,2025-03-21,SMS,Y,N,Resident,N,93.0,N,N,N,2025-03-20,B,Private Renter,Resident,8.0,977.0,Y,Y,2022-02-06,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
628396458,2009-03-15,51.0,2025-03-22,SMS,Y,N,Unmatched,,,,,,,A,,Resident,6.0,984.0,Y,Y,2021-09-16,Zone 3 - Only dp3 says Resident,,
985257762,2017-08-15,14.0,2025-03-22,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,2.0,971.0,Y,Y,2025-09-24,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
567252096,2013-08-02,58.0,2025-03-13,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-03-16,B,Owner,Resident,8.0,958.0,Y,Y,2021-09-05,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
172569361,2013-10-20,548.0,2025-03-08,SMS,Y,N,Resident,N,85.0,N,Y,N,2025-03-14,E,Owner,Resident,1.0,849.0,Y,Y,2025-10-03,Zone 1 - Agreement,144.4,Tier 3 – High Risk
851288038,2018-02-23,3246.0,2023-10-01,Phone,N,N,Resident,Y,7.0,N,Y,N,2023-08-25,F,Social Renter,Resident,4.0,150.0,Y,Y,2025-01-11,Zone 1 - Agreement,238.0,Tier 3 – High Risk
885394093,2007-04-18,22.0,2025-04-06,SMS,Y,N,Unmatched,,,,,,,C,Owner,Resident,1.0,977.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,97.8,Tier 2 – Medium Risk
735725983,2007-01-11,,2025-04-04,Letter,N,N,Resident,N,32.0,N,Y,Y,2025-04-06,D,Social Renter,Resident,7.0,285.0,Y,Y,2021-11-23,Zone 1 - Agreement,160.7,Tier 3 – High Risk
948627719,2002-09-29,95.0,2025-03-16,SMS,Y,N,Forwarding Address,N,93.0,N,N,Y,2025-04-07,A,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
192330985,1995-12-03,2097.0,,Email,N,Y,Resident,N,50.0,N,N,Y,2024-10-11,D,Private Renter,Resident,3.0,703.0,Y,Y,2025-05-01,Zone 1 - Agreement,136.7,Tier 3 – High Risk
299441961,2003-05-06,2998.0,2024-12-31,SMS,Y,N,Unmatched,,,,,,,E,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
145779345,2017-11-14,1085.0,2025-03-18,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,108.1,Tier 3 – High Risk
992477280,2015-01-06,86.0,2025-03-16,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,4.0,960.0,Y,Y,2024-10-04,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
857432579,2009-01-02,,2025-03-22,Email,N,Y,Resident,N,99.0,N,Y,Y,2025-03-31,F,Owner,Resident,4.0,184.0,Y,Y,2025-01-12,Zone 1 - Agreement,171.5,Tier 3 – High Risk
712803721,2008-02-28,3351.0,2025-02-05,Phone,N,N,Resident,N,15.0,N,N,Y,2023-02-12,E,Private Renter,Resident,3.0,415.0,Y,Y,2025-07-16,Zone 1 - Agreement,192.1,Tier 3 – High Risk
949902886,2007-01-19,,2025-03-15,Email,N,Y,Resident,N,70.0,N,N,N,2025-03-19,E,Owner,Resident,7.0,238.0,Y,Y,2024-02-22,Zone 1 - Agreement,144.4,Tier 3 – High Risk
580326062,2000-05-12,68.0,2025-03-22,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,9.0,960.0,Y,N,2021-04-24,Zone 3 - Only dp3 says Resident,81.6,Tier 2 – Medium Risk
164431465,2016-05-20,2719.0,,Email,N,Y,Resident,N,26.0,N,N,N,2024-09-15,E,Owner,Forwarding Address,5.0,559.0,Y,Y,2023-12-23,Zone 2 - Only dp1 says Resident,144.4,Tier 3 – High Risk
607490562,2005-07-13,4699.0,2020-03-15,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Resident,7.0,231.0,Y,Y,2024-04-03,Zone 3 - Only dp3 says Resident,238.0,Tier 3 – High Risk
234551627,2001-11-08,1874.0,2025-01-15,SMS,Y,N,Resident,N,74.0,N,N,Y,2025-01-22,D,Owner,Resident,1.0,859.0,N,Y,2025-10-03,Zone 1 - Agreement,137.0,Tier 3 – High Risk
512630341,2006-06-11,67.0,2025-03-10,Email,N,Y,Deceased,N,0.0,Y,Y,N,2025-04-05,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
822776781,2012-10-04,2683.0,2025-01-24,Letter,N,N,Unmatched,,,,,,,F,Owner,Resident,8.0,700.0,Y,Y,2020-10-20,Zone 3 - Only dp3 says Resident,171.5,Tier 3 – High Risk
936946021,2005-06-06,,2025-04-01,Email,N,Y,Resident,N,83.0,N,Y,Y,2025-03-17,,Social Renter,Resident,1.0,824.0,Y,Y,2025-10-03,Zone 1 - Agreement,,
826515123,1997-09-15,40.0,2025-03-13,Email,N,Y,Resident,N,96.0,N,Y,Y,2025-03-10,A,Owner,Resident,7.0,967.0,Y,Y,2024-04-15,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
474510176,2012-06-20,1506.0,2025-03-25,SMS,Y,N,Resident,N,51.0,N,N,N,2025-01-07,D,Owner,Resident,2.0,808.0,Y,Y,2025-09-27,Zone 1 - Agreement,137.0,Tier 3 – High Risk
755165644,2018-01-26,4522.0,2023-04-06,Letter,N,N,Resident,N,16.0,N,N,N,2020-12-19,F,Social Renter,Resident,3.0,253.0,Y,Y,2025-05-21,Zone 1 - Agreement,238.0,Tier 3 – High Risk
405178005,2003-10-25,97.0,2025-03-22,Phone,N,N,Resident,N,85.0,N,Y,Y,2025-03-30,A,Owner,Resident,9.0,973.0,Y,Y,2021-07-14,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
679627775,2002-03-13,26.0,2025-03-15,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,2.0,960.0,Y,Y,2025-09-24,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
213541390,2011-03-23,65.0,,SMS,Y,N,Unmatched,,,,,,,,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,,
662291367,2013-08-09,2219.0,,Email,N,Y,Deceased,N,0.0,Y,N,N,2024-12-20,F,Owner,Deceased,,,Y,N,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
453617881,2018-03-19,86.0,2025-03-19,SMS,Y,N,Unmatched,,,,,,,A,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
551731115,1995-01-16,911.0,2025-03-12,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,99.0,Tier 2 – Medium Risk
745075195,1997-06-05,99.0,,Email,N,Y,Resident,N,88.0,N,N,Y,2025-03-13,C,Owner,Resident,7.0,960.0,Y,Y,2020-11-19,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
987351146,2013-02-12,,2025-03-23,SMS,Y,N,Resident,N,99.0,N,N,N,2025-03-17,B,Owner,Resident,6.0,703.0,Y,Y,2023-05-14,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
704133456,2014-11-27,85.0,2025-03-21,SMS,Y,N,Resident,N,85.0,N,Y,N,2025-03-22,A,Owner,Resident,3.0,990.0,Y,Y,2025-08-02,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
631572444,2012-06-28,25.0,2025-04-03,SMS,Y,N,Unmatched,,,,,,,B,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
163545540,2006-01-18,77.0,2025-03-18,SMS,Y,N,Resident,N,94.0,N,Y,Y,2025-04-02,A,Private Renter,Resident,2.0,957.0,Y,Y,2025-09-27,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
282730999,2012-03-08,699.0,2025-03-10,Email,N,Y,Resident,N,80.0,N,Y,Y,2025-03-09,C,Private Renter,Resident,8.0,922.0,Y,Y,2022-10-06,Zone 1 - Agreement,108.1,Tier 3 – High Risk
602776202,1997-06-08,2187.0,,Phone,N,N,Resident,N,50.0,N,N,Y,2024-10-16,E,Private Renter,Resident,5.0,702.0,Y,Y,2023-10-23,Zone 1 - Agreement,192.1,Tier 3 – High Risk
711723654,2003-01-12,2242.0,2025-03-18,Letter,N,N,Resident,N,29.0,N,Y,N,2024-11-17,F,Owner,Resident,2.0,518.0,N,Y,2025-09-18,Zone 1 - Agreement,171.5,Tier 3 – High Risk
531647019,2006-06-15,1234.0,2024-12-28,Letter,N,N,Resident,N,78.0,N,N,N,2025-02-12,,Owner,Resident,8.0,846.0,Y,Y,2022-12-26,Zone 1 - Agreement,,
870636019,2017-05-27,,2025-03-19,SMS,Y,N,Resident,N,91.0,N,N,N,2025-04-09,A,Private Renter,Resident,6.0,652.0,Y,Y,2024-08-19,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
908454602,2007-08-17,,2025-03-11,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,108.1,Tier 3 – High Risk
214255294,2013-05-16,1735.0,2025-02-22,SMS,Y,N,Resident,N,53.0,N,Y,Y,2025-02-17,F,Private Renter,Resident,7.0,802.0,Y,Y,2021-05-18,Zone 1 - Agreement,213.1,Tier 3 – High Risk
551085390,2017-12-31,3560.0,2023-11-08,Phone,N,N,Resident,N,26.0,N,Y,N,2023-03-06,E,Private Renter,Resident,3.0,389.0,Y,Y,2025-03-10,Zone 1 - Agreement,192.1,Tier 3 – High Risk
199973173,1996-03-07,52.0,2025-03-14,SMS,Y,N,Resident,N,89.0,N,N,Y,2025-03-20,,Private Renter,Resident,6.0,969.0,Y,Y,2022-03-01,Zone 1 - Agreement,,
825313478,1995-08-14,3197.0,2024-10-25,Email,N,Y,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
535208519,2010-06-09,67.0,2025-04-05,SMS,Y,N,Unmatched,,,,,,,,Owner,Resident,3.0,981.0,Y,Y,2025-05-25,Zone 3 - Only dp3 says Resident,,
868520330,2012-03-11,121.0,2025-03-06,SMS,Y,N,Resident,N,83.0,N,Y,Y,2025-03-14,B,Private Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,86.8,Tier 2 – Medium Risk
139060917,1997-05-04,15.0,2025-03-23,Email,N,Y,Forwarding Address,N,99.0,N,N,N,2025-03-25,E,Owner,Forwarding Address,5.0,954.0,Y,Y,2023-11-14,Zone 4 - Neither says Resident,144.4,Tier 3 – High Risk
353840989,2008-10-10,88.0,2025-03-11,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1.0,979.0,N,Y,2025-10-03,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
272840342,2000-03-31,99.0,2025-03-16,Phone,N,N,Resident,N,97.0,N,Y,N,2025-03-11,C,Owner,Resident,8.0,982.0,N,Y,2023-02-08,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
793208927,2013-12-03,99.0,2025-03-15,SMS,Y,N,Resident,N,99.0,N,Y,N,2025-03-16,C,Owner,Resident,4.0,977.0,Y,Y,2025-03-16,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
535140363,2013-04-14,1863.0,2024-12-18,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
342715494,2008-08-22,2567.0,2024-11-01,Email,N,Y,Unmatched,,,,,,,F,Owner,Resident,8.0,563.0,Y,Y,2022-07-19,Zone 3 - Only dp3 says Resident,171.5,Tier 3 – High Risk
378075233,2000-02-11,41.0,2025-03-27,SMS,Y,N,Resident,N,98.0,N,Y,N,2025-04-06,,Private Renter,Resident,9.0,951.0,Y,Y,2022-06-11,Zone 1 - Agreement,,
736188103,1997-03-23,60.0,2025-03-25,SMS,Y,N,Resident,N,91.0,N,Y,Y,2025-04-05,A,Owner,Resident,4.0,967.0,Y,Y,2024-10-16,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
362559494,2006-09-23,2476.0,2024-10-28,Phone,N,N,Unmatched,,,,,,,F,,Unmatched,,,,,,Zone 4 - Neither says Resident,,
701827595,2004-04-19,3291.0,2023-08-28,Phone,N,N,Resident,N,28.0,N,N,N,2024-01-17,F,Social Renter,Resident,8.0,256.0,Y,N,2020-08-16,Zone 1 - Agreement,238.0,Tier 3 – High Risk
591920149,1996-07-05,1069.0,2025-03-22,Phone,N,N,Resident,N,73.0,N,Y,N,2024-12-03,D,,Resident,6.0,849.0,Y,Y,2024-06-28,Zone 1 - Agreement,,
993261710,2005-02-18,4777.0,,Letter,N,N,Deceased,Y,0.0,Y,N,Y,2021-07-12,E,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
470220465,2000-04-15,,2025-04-06,Phone,N,N,Resident,N,63.0,N,N,N,2025-04-04,E,Private Renter,Resident,8.0,463.0,Y,Y,2021-10-22,Zone 1 - Agreement,192.1,Tier 3 – High Risk
768599736,2012-09-06,81.0,2025-03-19,SMS,Y,N,Resident,N,97.0,N,Y,Y,2025-03-16,B,,Resident,7.0,987.0,Y,Y,2022-11-24,Zone 1 - Agreement,,
504938749,2017-07-10,912.0,2025-03-15,Phone,N,N,Resident,N,75.0,N,Y,N,2025-03-03,D,Owner,Resident,5.0,876.0,Y,N,2023-12-26,Zone 1 - Agreement,137.0,Tier 3 – High Risk
389709736,2014-10-09,,2025-04-01,Phone,N,N,Resident,N,21.0,N,N,N,2025-03-13,,,Resident,3.0,2.0,Y,Y,2025-08-30,Zone 1 - Agreement,,
966590364,2010-12-16,258.0,2025-02-14,Phone,N,N,Resident,N,76.0,N,N,Y,2025-03-25,D,Owner,Resident,6.0,916.0,Y,Y,2023-09-27,Zone 1 - Agreement,137.0,Tier 3 – High Risk
383219505,2008-06-29,2305.0,2024-10-23,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
769674465,2000-07-30,,2025-03-28,SMS,Y,N,Resident,N,38.0,N,Y,Y,2025-03-17,D,Owner,Resident,7.0,477.0,Y,Y,2023-04-30,Zone 1 - Agreement,137.0,Tier 3 – High Risk
419439177,2018-05-16,1609.0,2025-01-03,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-16,D,Owner,Forwarding Address,4.0,792.0,Y,Y,2024-11-02,Zone 2 - Only dp1 says Resident,137.0,Tier 3 – High Risk
194477727,1999-11-24,96.0,2025-03-13,SMS,Y,N,Resident,N,99.0,N,Y,Y,2025-03-13,A,Social Renter,Resident,3.0,984.0,Y,Y,2025-05-05,Zone 1 - Agreement,125.7,Tier 3 – High Risk
347766251,2007-06-12,,2025-03-30,SMS,Y,N,Resident,N,22.0,N,N,Y,2025-03-16,E,Owner,Resident,3.0,794.0,N,Y,2025-03-15,Zone 1 - Agreement,144.4,Tier 3 – High Risk
849959851,2011-04-04,21.0,2025-03-24,SMS,Y,N,Resident,N,88.0,N,Y,Y,2025-03-11,A,Owner,Resident,8.0,966.0,Y,Y,2020-09-05,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
993893370,2015-04-11,2042.0,2025-01-04,Letter,N,N,Deceased,N,0.0,Y,N,N,2024-10-30,F,Social Renter,Deceased,,,N,N,,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
773456945,1995-06-15,78.0,2025-03-29,SMS,Y,N,Unmatched,,,,,,,B,,Unmatched,,,,,,Zone 4 - Neither says Resident,,
138881361,1995-07-16,,2025-03-22,SMS,Y,N,Resident,N,65.0,N,Y,Y,2025-03-15,D,Social Renter,Resident,1.0,616.0,N,Y,2025-10-03,Zone 1 - Agreement,160.7,Tier 3 – High Risk
265641730,2009-05-17,,2025-03-30,Letter,N,N,Resident,N,40.0,N,Y,Y,2025-04-03,E,Social Renter,Resident,7.0,725.0,N,N,2023-09-08,Zone 1 - Agreement,212.6,Tier 3 – High Risk
523984082,2004-06-06,3337.0,,Phone,N,N,Resident,N,21.0,N,Y,N,2023-12-04,E,Social Renter,Resident,2.0,275.0,Y,Y,2025-09-28,Zone 1 - Agreement,212.6,Tier 3 – High Risk
151247175,2008-01-10,1568.0,2025-03-16,SMS,Y,N,Resident,N,77.0,N,Y,Y,2025-01-14,B,Private Renter,Resident,6.0,852.0,Y,Y,2024-01-20,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
393777044,2018-09-16,52.0,2025-03-20,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-03-30,,Owner,Resident,4.0,979.0,Y,Y,2025-03-17,Zone 1 - Agreement,,
891959671,2017-07-25,1175.0,2025-01-12,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-12,D,Private Renter,Resident,6.0,778.0,Y,Y,2023-06-01,Zone 1 - Agreement,136.7,Tier 3 – High Risk
834556486,2017-08-01,339.0,2025-03-10,Email,N,Y,Resident,N,83.0,N,Y,Y,2025-03-20,B,Owner,Resident,9.0,951.0,Y,Y,2022-09-02,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
578045735,2016-03-15,826.0,2025-02-19,Phone,N,N,Resident,N,77.0,N,Y,N,2025-03-04,B,Social Renter,Resident,2.0,935.0,Y,Y,2025-09-24,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
805195699,2001-03-18,52.0,2025-03-22,SMS,Y,N,Resident,N,90.0,N,Y,N,2025-03-11,B,Owner,Resident,3.0,981.0,Y,Y,2025-04-02,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
818075967,2014-03-04,740.0,2025-03-24,Email,N,Y,Unmatched,,,,,,,C,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,144.7,Tier 3 – High Risk
516137993,2015-11-05,654.0,2025-03-26,SMS,Y,N,Deceased,N,0.0,Y,N,N,2025-03-24,B,Owner,Deceased,,,Y,N,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
414113517,2017-06-15,2367.0,2025-01-03,Email,N,Y,Resident,N,53.0,N,N,N,2024-11-28,C,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,97.8,Tier 2 – Medium Risk
181501813,2009-08-13,1689.0,2024-11-30,Phone,N,N,Resident,N,70.0,N,N,N,2024-12-14,D,Private Renter,Resident,6.0,753.0,Y,N,2023-04-10,Zone 1 - Agreement,136.7,Tier 3 – High Risk
177460685,2017-02-28,,2025-03-29,SMS,Y,N,Resident,N,54.0,N,Y,N,2025-04-04,C,Private Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,108.1,Tier 3 – High Risk
660097512,2014-03-10,957.0,2025-02-27,Email,N,Y,Resident,N,78.0,N,Y,N,2025-02-16,E,Owner,Resident,7.0,855.0,Y,Y,2022-12-24,Zone 1 - Agreement,144.4,Tier 3 – High Risk
425432804,2000-11-06,1172.0,2025-02-09,SMS,Y,N,Resident,N,56.0,N,Y,N,2024-12-22,B,Social Renter,Resident,1.0,766.0,Y,Y,2025-10-03,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
514572087,2003-05-03,2274.0,2025-01-16,SMS,Y,N,Resident,N,40.0,N,Y,Y,2024-10-01,A,Owner,Resident,8.0,516.0,Y,Y,2023-01-17,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
748654834,1996-07-01,2706.0,,Phone,N,N,Resident,N,56.0,N,Y,Y,2024-10-18,E,Private Renter,Resident,6.0,655.0,Y,N,2023-01-16,Zone 1 - Agreement,192.1,Tier 3 – High Risk
982475200,2017-05-23,64.0,2025-04-02,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,2.0,978.0,Y,Y,2025-10-01,Zone 3 - Only dp3 says Resident,144.7,Tier 3 – High Risk
358421963,1997-10-30,4416.0,2024-01-20,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
167593491,1999-05-17,259.0,,SMS,Y,N,Resident,N,79.0,N,N,N,2025-02-28,B,Private Renter,Resident,9.0,877.0,Y,Y,2020-03-30,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
613637257,2001-03-28,2003.0,,Phone,N,N,Resident,N,51.0,N,N,N,2024-12-07,B,Private Renter,Resident,7.0,660.0,N,Y,2022-10-18,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
